Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3
19-04-2024,Chennai - Alandur Bus Depot,25.95,43.24,5.5,4.74,2.23,1.46,6.06
20-04-2024,Chennai - Alandur Bus Depot,22.98,38.29,4.87,7.77,2.03,1.54,6.16
21-04-2024,Chennai - Alandur Bus Depot,23.85,39.74,5.75,7.34,2.26,1.76,6.62
22-04-2024,Chennai - Alandur Bus Depot,24.04,40.06,10.16,20.08,2.15,1.58,6.37
23-04-2024,Chennai - Alandur Bus Depot,22.69,37.81,14.71,46.43,2.42,1.73,6.89
24-04-2024,Chennai - Alandur Bus Depot,25.12,41.86,10.31,33.52,2.33,1.44,7.36
25-04-2024,Chennai - Alandur Bus Depot,22.16,36.93,8.31,36.55,2.77,1.53,6.92
26-04-2024,Chennai - Alandur Bus Depot,21.54,35.9,8.17,37.13,3.07,1.63,10.02
27-04-2024,Chennai - Alandur Bus Depot,21.3,35.5,8.01,44.77,3.44,1.67,7.08
28-04-2024,Chennai - Alandur Bus Depot,25.76,43,7.51,39.15,3.48,1.76,6.06
29-04-2024,Chennai - Alandur Bus Depot,24.93,41.56,7.13,32.83,3.07,1.58,6.11
30-04-2024,Chennai - Alandur Bus Depot,25.38,42.29,7.9,32.04,3.4,1.65,9.04
01-05-2024,Chennai - Alandur Bus Depot,,,,,,,
02-05-2024,Chennai - Alandur Bus Depot,27.01,45.02,7.41,46.58,2.26,2.19,7.47
03-05-2024,Chennai - Alandur Bus Depot,28.63,47.72,7.66,36.07,2.33,1.65,6.29
04-05-2024,Chennai - Alandur Bus Depot,24.9,41.51,6.76,36.42,1.96,1.92,6.03
05-05-2024,Chennai - Alandur Bus Depot,21.39,35.66,6.42,39.99,2.02,1.88,6.25
06-05-2024,Chennai - Alandur Bus Depot,26.15,43.56,6.02,35.71,2.19,1.49,6.52
07-05-2024,Chennai - Alandur Bus Depot,22.49,37.48,5.13,38.48,1.78,2.21,7.71
08-05-2024,Chennai - Alandur Bus Depot,23.75,39.58,4.97,39.72,2.25,1.89,8.74
09-05-2024,Chennai - Alandur Bus Depot,21.39,35.65,5.82,42.06,2.15,1.85,6.1
10-05-2024,Chennai - Alandur Bus Depot,20.31,33.86,7.09,34.13,2.11,1.79,8.5
11-05-2024,Chennai - Alandur Bus Depot,20.74,34.57,7.01,35.29,2.12,1.62,5.03
12-05-2024,Chennai - Alandur Bus Depot,19.12,31.87,3.76,37.8,2.27,1.5,6.57
13-05-2024,Chennai - Alandur Bus Depot,17.21,28.68,4.46,34.37,2.34,1.88,6.74
14-05-2024,Chennai - Alandur Bus Depot,15.16,25.27,9.26,37.55,2.45,1.67,6.83
15-05-2024,Chennai - Alandur Bus Depot,14.05,23.41,7.18,29.13,2.78,1.99,14.48
16-05-2024,Chennai - Alandur Bus Depot,14.17,23.62,8.92,43.81,3.55,1.99,9.25
17-05-2024,Chennai - Alandur Bus Depot,13.93,23.21,5.55,40.87,3.44,1.76,8.03
18-05-2024,Chennai - Alandur Bus Depot,13.77,22.95,5.95,58.23,3.64,2.45,5.02
19-05-2024,Chennai - Alandur Bus Depot,13.81,23.02,10.71,51.95,3.21,1.24,5.19
20-05-2024,Chennai - Alandur Bus Depot,13.71,22.85,11.57,39.37,4.46,1.24,5.7
21-05-2024,Chennai - Alandur Bus Depot,13.66,22.77,13.02,37.85,5.06,1.25,5.72
22-05-2024,Chennai - Alandur Bus Depot,13.64,22.74,10.83,31.59,6.23,1.25,6.94
23-05-2024,Chennai - Alandur Bus Depot,13.63,22.72,10.3,30.02,5.79,1.25,10.56
24-05-2024,Chennai - Alandur Bus Depot,23.33,38.91,10.4,35.78,3.93,1.24,7.58
25-05-2024,Chennai - Alandur Bus Depot,14.87,24.79,11.26,33.88,2.86,1.24,10.42
26-05-2024,Chennai - Alandur Bus Depot,13.62,22.7,10.43,31.41,3.2,1.24,8.11
27-05-2024,Chennai - Alandur Bus Depot,17.28,28.8,9.94,34.19,3.93,1.25,6.63
28-05-2024,Chennai - Alandur Bus Depot,53.95,89.88,11.13,36.93,4.45,1.24,7.82
29-05-2024,Chennai - Alandur Bus Depot,51.27,85.44,11.14,37.5,4.04,1.24,9.4
30-05-2024,Chennai - Alandur Bus Depot,44.44,74.08,9.67,34.09,4.55,1.23,12.31
31-05-2024,Chennai - Alandur Bus Depot,14.31,23.87,9.04,46.97,3.78,1.24,8.18
01-06-2024,Chennai - Alandur Bus Depot,18.8,31.34,7.79,45.3,2.38,1.24,4.99
02-06-2024,Chennai - Alandur Bus Depot,21.49,35.82,7.94,36.4,2.13,1.25,6.55
03-06-2024,Chennai - Alandur Bus Depot,25.56,42.6,8.55,30.44,0.87,1.24,7.31
04-06-2024,Chennai - Alandur Bus Depot,21.45,35.76,10.5,35.14,1.88,1.23,7.31
05-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,11.48,34.26,1.69,1.24,6.82
06-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,12.95,35.44,3.49,1.24,7.37
07-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,11.24,29.93,4.34,1.25,3.9
08-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,9.21,25.97,3.52,1.24,4.95
09-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,8.67,26.08,2.64,1.23,5.38
10-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,11.89,33.13,2.62,1.24,7.5
11-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,10.96,27.44,5.62,1.24,5.95
12-06-2024,Chennai - Alandur Bus Depot,13.62,22.7,11.9,36.32,4.73,1.25,5.07
13-06-2024,Chennai - Alandur Bus Depot,19.1,31.83,10.62,29.31,6.09,1.24,4.49
14-06-2024,Chennai - Alandur Bus Depot,15.08,25.12,8.03,21.43,5.47,1.25,4.49
15-06-2024,Chennai - Alandur Bus Depot,14.83,24.72,8.84,22.36,5.72,1.24,5.11
16-06-2024,Chennai - Alandur Bus Depot,15.02,25.03,7.52,20.19,4.75,1.24,6.35
17-06-2024,Chennai - Alandur Bus Depot,15.34,25.56,6.98,17.65,3.98,1.24,6.52
18-06-2024,Chennai - Alandur Bus Depot,15.39,25.65,8.9,22.72,4.42,1.25,5.88
19-06-2024,Chennai - Alandur Bus Depot,14.67,24.45,8.89,22.3,7.58,1.25,5.59
20-06-2024,Chennai - Alandur Bus Depot,14.54,24.23,7.78,19.84,3.56,1.24,5.43
21-06-2024,Chennai - Alandur Bus Depot,14.55,24.25,8.11,20.49,2.37,1.24,5.05
22-06-2024,Chennai - Alandur Bus Depot,14.75,24.58,8.2,19.99,2.38,1.25,5.26
23-06-2024,Chennai - Alandur Bus Depot,14.69,24.49,9.8,22.09,2.78,1.24,6.15
24-06-2024,Chennai - Alandur Bus Depot,14.5,24.17,7.96,18.01,2.88,1.24,5.67
25-06-2024,Chennai - Alandur Bus Depot,14.83,24.71,7.17,16.63,3.39,1.24,5.59
26-06-2024,Chennai - Alandur Bus Depot,14.9,24.84,6.94,16.61,3.45,1.24,5.13
27-06-2024,Chennai - Alandur Bus Depot,14.9,24.82,7.84,17.55,3.73,1.24,4.54
28-06-2024,Chennai - Alandur Bus Depot,15.12,25.21,6.84,15.78,4.11,1.24,5.68
29-06-2024,Chennai - Alandur Bus Depot,14.55,24.25,9.1,21.07,4.24,1.24,6.1
30-06-2024,Chennai - Alandur Bus Depot,14.53,24.22,5.99,13.56,4.08,1.24,5.82
01-07-2024,Chennai - Alandur Bus Depot,15.13,25.22,7,17.12,3.3,1.24,4.59
02-07-2024,Chennai - Alandur Bus Depot,14.7,24.5,6.68,16.75,1.27,1.24,5.6
03-07-2024,Chennai - Alandur Bus Depot,14.47,24.1,6.98,16.75,1.64,1.24,5.34
04-07-2024,Chennai - Alandur Bus Depot,14.41,24.01,8.33,18.47,1.51,1.24,4.94
05-07-2024,Chennai - Alandur Bus Depot,15.58,25.96,7.33,16.2,2.67,1.24,5.14
06-07-2024,Chennai - Alandur Bus Depot,19.87,33.11,8.4,18.66,1.63,1.24,3.58
07-07-2024,Chennai - Alandur Bus Depot,29.27,48.79,10.93,23.43,1.19,1.23,5.14
08-07-2024,Chennai - Alandur Bus Depot,43.39,72.32,8.29,17.25,4.16,1.24,5.49
09-07-2024,Chennai - Alandur Bus Depot,49.29,82.16,7.67,15.6,2.57,1.24,5.28
10-07-2024,Chennai - Alandur Bus Depot,39.87,66.42,6.96,13.49,1.01,1.24,5.67
11-07-2024,Chennai - Alandur Bus Depot,75.16,126.34,7.98,15.39,1.71,1.24,5.65
12-07-2024,Chennai - Alandur Bus Depot,42.12,70.16,7.22,13.07,6.04,1.24,5.4
13-07-2024,Chennai - Alandur Bus Depot,55.41,92.32,7.55,13.94,10.08,1.24,5.51
14-07-2024,Chennai - Alandur Bus Depot,44.76,74.66,7.94,14.35,9.07,1.23,5.49
15-07-2024,Chennai - Alandur Bus Depot,60.93,101.58,7.06,12.44,6.15,1.24,6.25
16-07-2024,Chennai - Alandur Bus Depot,50.46,84.23,6.11,9.17,1.23,1.23,5.45
17-07-2024,Chennai - Alandur Bus Depot,71.49,89.87,6.29,9.39,1.91,1.24,5.77
18-07-2024,Chennai - Alandur Bus Depot,68.99,114.9,6.8,10.74,4.06,1.24,5.34
19-07-2024,Chennai - Alandur Bus Depot,60.14,100.3,7.48,12.29,3.43,1.24,4.78
20-07-2024,Chennai - Alandur Bus Depot,87.88,146.41,7.29,11.33,2.82,1.24,5.4
21-07-2024,Chennai - Alandur Bus Depot,81.71,136.19,6.71,9.89,1.48,1.24,4.6
22-07-2024,Chennai - Alandur Bus Depot,106.01,176.54,7.62,12.32,4.72,1.24,5.06
23-07-2024,Chennai - Alandur Bus Depot,76.49,127.35,6.63,8.59,6.25,1.25,5.51
24-07-2024,Chennai - Alandur Bus Depot,50.44,84.07,6.87,9.08,2.72,1.24,4.96
25-07-2024,Chennai - Alandur Bus Depot,65.23,108.67,6.53,8.44,1.73,1.24,6.07
26-07-2024,Chennai - Alandur Bus Depot,82.61,137.68,6.54,8.28,1.8,1.24,5.92
27-07-2024,Chennai - Alandur Bus Depot,77.35,128.9,10.3,18.31,2.8,1.24,4.99
28-07-2024,Chennai - Alandur Bus Depot,101.48,169.09,6.4,7.96,3.13,1.23,4.93
29-07-2024,Chennai - Alandur Bus Depot,80.53,134.21,5.95,6.52,2.2,1.24,4.86
30-07-2024,Chennai - Alandur Bus Depot,94.46,99.81,6.85,8.61,2.72,1.24,4.16
31-07-2024,Chennai - Alandur Bus Depot,88.32,147.18,5.71,5.69,3.23,1.23,4.82
01-08-2024,Chennai - Alandur Bus Depot,92.01,153.36,5.53,5.14,2.26,1.24,4.38
02-08-2024,Chennai - Alandur Bus Depot,88.57,147.6,6.01,6.63,3.51,1.24,4.38
03-08-2024,Chennai - Alandur Bus Depot,92.84,154.86,5.57,5.67,2.47,1.24,4.4
04-08-2024,Chennai - Alandur Bus Depot,78.35,130.63,5.14,6.03,7.21,1.24,5.54
05-08-2024,Chennai - Alandur Bus Depot,93.33,157.1,4.93,5.72,5.73,1.24,5.67
06-08-2024,Chennai - Alandur Bus Depot,88.81,147.96,4.94,5.13,6.7,1.24,4.5
07-08-2024,Chennai - Alandur Bus Depot,90.05,149.99,5.12,5.58,7.17,1.23,4
08-08-2024,Chennai - Alandur Bus Depot,67.68,117.76,4.87,5,8.9,1.24,4.63
09-08-2024,Chennai - Alandur Bus Depot,92.19,153.58,4.54,4.11,5.54,1.23,5.52
10-08-2024,Chennai - Alandur Bus Depot,90.42,150.73,5.15,5.25,4.92,1.23,6.2
11-08-2024,Chennai - Alandur Bus Depot,74,123.33,4.91,4.42,5.02,1.24,5.9
12-08-2024,Chennai - Alandur Bus Depot,110.17,183.93,4.73,4.32,5.28,1.24,6.65
13-08-2024,Chennai - Alandur Bus Depot,107.17,178.72,4.91,5.05,8.16,1.25,4.13
14-08-2024,Chennai - Alandur Bus Depot,109.08,181.81,4.8,5.04,7.4,1.24,4.39
15-08-2024,Chennai - Alandur Bus Depot,117.21,168.6,4.24,3.57,4.56,1.24,4.91
16-08-2024,Chennai - Alandur Bus Depot,154.19,118.29,4.72,5.46,6.28,1.24,4.08
17-08-2024,Chennai - Alandur Bus Depot,171.26,117.06,4.61,4.41,6.46,1.24,5.3
18-08-2024,Chennai - Alandur Bus Depot,184.98,161.84,4.58,3.81,9.08,1.24,5.45
19-08-2024,Chennai - Alandur Bus Depot,60.56,70.6,4.61,3.93,4.9,1.24,4.91
20-08-2024,Chennai - Alandur Bus Depot,70.36,117.14,4.6,4.25,7.52,1.24,5.09
21-08-2024,Chennai - Alandur Bus Depot,50.47,91.66,4.64,4.47,6.84,1.24,5.61
22-08-2024,Chennai - Alandur Bus Depot,16.47,49.19,5.1,5.67,13.21,1.23,4.2
23-08-2024,Chennai - Alandur Bus Depot,9.8,24.51,3.9,3.2,2.48,0.04,5.57
24-08-2024,Chennai - Alandur Bus Depot,10.15,25.29,4.13,3.31,3.33,0.27,6.43
25-08-2024,Chennai - Alandur Bus Depot,9.71,24.28,4.73,5.41,5.76,0.18,5.01
26-08-2024,Chennai - Alandur Bus Depot,8.16,20.43,5.37,6.69,3.08,0.18,4.95
27-08-2024,Chennai - Alandur Bus Depot,9.89,24.72,3.96,3.51,1.89,0.28,6.36
28-08-2024,Chennai - Alandur Bus Depot,9.19,22.98,4.67,5.67,1.5,0.22,4.54
29-08-2024,Chennai - Alandur Bus Depot,8.53,21.32,4.67,5.04,2,0.16,4.27
30-08-2024,Chennai - Alandur Bus Depot,9.54,23.85,4.52,7.67,2.25,0.46,5.25
31-08-2024,Chennai - Alandur Bus Depot,7.36,18.39,5.4,,3.9,0.17,4.23
01-09-2024,Chennai - Alandur Bus Depot,8.21,20.53,4.48,,4.26,0.05,5.09
02-09-2024,Chennai - Alandur Bus Depot,8.55,21.38,4.25,,4.15,0.1,5.48
03-09-2024,Chennai - Alandur Bus Depot,8.68,21.61,4.66,,4.82,0.27,3.53
04-09-2024,Chennai - Alandur Bus Depot,9.51,23.77,7.76,,5.97,0.21,4.51
05-09-2024,Chennai - Alandur Bus Depot,10.04,25.11,4.57,,5.47,0.05,6.49
06-09-2024,Chennai - Alandur Bus Depot,9.65,24.12,4.98,,5.49,0.26,6.14
07-09-2024,Chennai - Alandur Bus Depot,9.16,22.89,4.93,,4.93,0.04,7.44
08-09-2024,Chennai - Alandur Bus Depot,7.92,19.79,4.52,,3.25,0.14,5.4
09-09-2024,Chennai - Alandur Bus Depot,9.16,22.89,4.4,,2.22,0.13,3.06
10-09-2024,Chennai - Alandur Bus Depot,10.07,25.18,4.25,,2.32,0.11,2.49
11-09-2024,Chennai - Alandur Bus Depot,9.84,24.59,4.24,,1.95,0.3,4.38
12-09-2024,Chennai - Alandur Bus Depot,9.98,24.96,4.51,,1.51,0.13,7.63
13-09-2024,Chennai - Alandur Bus Depot,9.49,23.74,5.39,,1.6,0.35,9.43
14-09-2024,Chennai - Alandur Bus Depot,8.86,22.15,4.1,,1.3,0.1,14.9
15-09-2024,Chennai - Alandur Bus Depot,8.73,21.83,4.45,,1.03,0.1,3.78
16-09-2024,Chennai - Alandur Bus Depot,8.7,21.74,4.07,,1.02,0.11,3.46
17-09-2024,Chennai - Alandur Bus Depot,8.32,20.81,4.25,,0.91,0.13,3.58
18-09-2024,Chennai - Alandur Bus Depot,8.92,22.3,4.42,,1.03,0.11,4.67
19-09-2024,Chennai - Alandur Bus Depot,10.17,27.34,4.56,,1.21,0.07,3.48
20-09-2024,Chennai - Alandur Bus Depot,,32.66,4.28,,1.5,0.14,4.64
21-09-2024,Chennai - Alandur Bus Depot,,21.44,4.62,,1.98,0.16,4.56
22-09-2024,Chennai - Alandur Bus Depot,,21.44,4.4,,1.6,0.11,4.28
23-09-2024,Chennai - Alandur Bus Depot,21.03,38.33,5.23,13.46,1.81,0.09,4.78
24-09-2024,Chennai - Alandur Bus Depot,30.7,72.46,9.47,22.91,1.95,0.11,3.75
25-09-2024,Chennai - Alandur Bus Depot,28.75,67.94,8.51,20.02,6.96,0.36,6.89
26-09-2024,Chennai - Alandur Bus Depot,24.43,83.7,9.36,23.1,4.2,0.24,23.13
27-09-2024,Chennai - Alandur Bus Depot,29.12,94.62,9.24,22.71,4.12,0.13,7.79
28-09-2024,Chennai - Alandur Bus Depot,27.64,110,9.47,23.48,4.12,0.08,7.35
29-09-2024,Chennai - Alandur Bus Depot,18.44,65.39,9.42,24.5,4.13,0.2,12.63
30-09-2024,Chennai - Alandur Bus Depot,19.09,62.1,9.33,23.55,4.13,0.11,12.69
01-10-2024,Chennai - Alandur Bus Depot,23.59,65.86,9.79,24.41,4.79,0.62,12.84
02-10-2024,Chennai - Alandur Bus Depot,23.52,68.67,9.34,23.45,5.51,0.91,10.61
03-10-2024,Chennai - Alandur Bus Depot,36.42,83.31,9.72,24.17,5.45,1.29,9.57
04-10-2024,Chennai - Alandur Bus Depot,18.36,135.31,,,6.28,0.85,13.05
05-10-2024,Chennai - Alandur Bus Depot,,,,,,,
06-10-2024,Chennai - Alandur Bus Depot,,,,,,,
07-10-2024,Chennai - Alandur Bus Depot,,,,,,,
08-10-2024,Chennai - Alandur Bus Depot,30.09,,8.56,,4.04,1.25,
09-10-2024,Chennai - Alandur Bus Depot,49.95,93.19,8.7,,4.34,2.56,8.08
10-10-2024,Chennai - Alandur Bus Depot,36.8,61.34,8.4,23.52,4.3,1.27,7.34
11-10-2024,Chennai - Alandur Bus Depot,55.89,93.15,8.7,22.83,4.2,0.53,8.42
12-10-2024,Chennai - Alandur Bus Depot,33.18,55.3,9.23,24.19,4.53,0.46,8.12
13-10-2024,Chennai - Alandur Bus Depot,36.09,60.15,9.02,23.34,4.58,0.43,8.82
14-10-2024,Chennai - Alandur Bus Depot,33.64,56.07,9.21,23.63,4.46,0.55,6.49
15-10-2024,Chennai - Alandur Bus Depot,27.25,45.41,9.27,23.81,4.15,0.51,5.3
16-10-2024,Chennai - Alandur Bus Depot,22.8,38,9.36,24.23,4.18,0.42,5.85
17-10-2024,Chennai - Alandur Bus Depot,55.93,98.75,9.12,23.37,4.2,0.5,7.99
18-10-2024,Chennai - Alandur Bus Depot,55.12,106.11,9.44,23.98,4.2,0.5,7.88
19-10-2024,Chennai - Alandur Bus Depot,59.59,113.62,9.49,24.29,4.2,0.55,8.01
20-10-2024,Chennai - Alandur Bus Depot,55.58,106.88,9.27,23.62,4.2,0.52,8.27
21-10-2024,Chennai - Alandur Bus Depot,50.52,97.61,9.61,24.8,4.2,0.49,8.81
22-10-2024,Chennai - Alandur Bus Depot,64.13,121.67,9.59,24.73,4.2,0.48,8.95
23-10-2024,Chennai - Alandur Bus Depot,75.5,134.66,10.05,24.84,7.05,1.08,7.68
24-10-2024,Chennai - Alandur Bus Depot,79.33,132.24,13.37,14.48,9.75,1.31,6.38
25-10-2024,Chennai - Alandur Bus Depot,70.64,117.74,13.46,11.45,7.35,0.33,5.25
26-10-2024,Chennai - Alandur Bus Depot,78.04,130.07,13.47,11.38,11.77,0.43,5.19
27-10-2024,Chennai - Alandur Bus Depot,85.44,142.41,13.71,12.26,12,0.34,3.56
28-10-2024,Chennai - Alandur Bus Depot,103.01,171.69,13.68,11.94,12.3,0.41,3.02
29-10-2024,Chennai - Alandur Bus Depot,73.95,123.25,13.83,13.14,8.95,0.69,4.05
30-10-2024,Chennai - Alandur Bus Depot,108.56,180.93,13.63,12.19,10.06,1.02,2.98
31-10-2024,Chennai - Alandur Bus Depot,144.09,207.69,27.11,13.68,13.25,1.15,5.11
01-11-2024,Chennai - Alandur Bus Depot,63.51,150.2,23.61,11.89,10.17,0.61,5.44
02-11-2024,Chennai - Alandur Bus Depot,42.94,94.5,23.56,12.14,12.82,0.52,5.03
03-11-2024,Chennai - Alandur Bus Depot,46.35,102.32,23.6,12.32,12.17,0.83,5.5
04-11-2024,Chennai - Alandur Bus Depot,39.13,86.38,23.1,12.1,13.46,0.75,9.18
05-11-2024,Chennai - Alandur Bus Depot,66.51,146.83,23.64,12.38,13.72,0.83,9.81
06-11-2024,Chennai - Alandur Bus Depot,64.33,142,24.3,13.83,13.44,0.54,8.93
07-11-2024,Chennai - Alandur Bus Depot,32.97,72.83,24.21,13.69,12.12,0.84,11.28
08-11-2024,Chennai - Alandur Bus Depot,42.89,94.69,24.06,13.41,10.16,0.56,9.02
09-11-2024,Chennai - Alandur Bus Depot,55.65,122.85,24.06,13.02,10.13,0.59,5.5
10-11-2024,Chennai - Alandur Bus Depot,64.97,143.42,24.07,13.02,9.86,0.84,8.52
11-11-2024,Chennai - Alandur Bus Depot,77.75,148.95,23.9,12.28,11.68,0.91,8.63
12-11-2024,Chennai - Alandur Bus Depot,45.7,73.24,24.2,13.61,13.18,0.41,4.69
13-11-2024,Chennai - Alandur Bus Depot,43.95,70.31,24.2,13.6,12.83,0.4,5.61
14-11-2024,Chennai - Alandur Bus Depot,45.59,73.22,23.82,12.53,12.15,0.91,2.52
15-11-2024,Chennai - Alandur Bus Depot,46.18,74,24.03,13.17,12.46,1.42,2.98
16-11-2024,Chennai - Alandur Bus Depot,60.59,97.11,23.82,12.3,12.23,1.26,4.1
17-11-2024,Chennai - Alandur Bus Depot,102.32,164.14,23.83,11.69,12.4,0.65,11.7
18-11-2024,Chennai - Alandur Bus Depot,106,169.86,24.05,12.15,12.37,0.48,14.4
19-11-2024,Chennai - Alandur Bus Depot,110.25,176.67,24.27,12.77,11.96,0.59,8.89
20-11-2024,Chennai - Alandur Bus Depot,95.83,153.57,24.43,13.46,12.4,0.58,9.89
21-11-2024,Chennai - Alandur Bus Depot,104.48,167.43,24.3,12.72,12.33,0.53,6.93
22-11-2024,Chennai - Alandur Bus Depot,114.38,183.3,24.25,12.8,12.45,0.62,9.45
23-11-2024,Chennai - Alandur Bus Depot,111.75,179.08,24.1,12.36,12.23,1.16,6.82
24-11-2024,Chennai - Alandur Bus Depot,81.79,131.07,23.94,12.34,12.05,0.73,7.43
25-11-2024,Chennai - Alandur Bus Depot,107.16,171.73,23.94,12.12,12.04,0.4,11.23
26-11-2024,Chennai - Alandur Bus Depot,105.25,168.68,24.07,12.5,12.88,0.43,9.12
27-11-2024,Chennai - Alandur Bus Depot,93.79,150.3,24.01,12.29,12.67,0.39,25.21
28-11-2024,Chennai - Alandur Bus Depot,106.89,174.59,24.49,23.28,13.11,0.57,31.95
29-11-2024,Chennai - Alandur Bus Depot,42.3,89.57,24.27,26.14,12.26,0.77,22.63
30-11-2024,Chennai - Alandur Bus Depot,11.43,24.19,23.33,10.87,12.41,0.44,21.42
01-12-2024,Chennai - Alandur Bus Depot,,,,,None,None,None
02-12-2024,Chennai - Alandur Bus Depot,23.49,49.6,21.76,11.02,14.6,1.75,4.34
03-12-2024,Chennai - Alandur Bus Depot,15.53,32.86,22.67,9.88,12.28,0.34,6.69
04-12-2024,Chennai - Alandur Bus Depot,13.76,29.11,23.16,11.23,12.44,0.62,8.43
05-12-2024,Chennai - Alandur Bus Depot,12.24,25.89,23.62,12.78,12.19,1,7.3
06-12-2024,Chennai - Alandur Bus Depot,14.11,29.86,23.55,12.33,12.23,0.97,5.17
07-12-2024,Chennai - Alandur Bus Depot,14.17,29.98,23.71,12.79,12.23,0.71,4.54
08-12-2024,Chennai - Alandur Bus Depot,15.75,33.32,23.65,12.56,12.28,0.55,1.77
09-12-2024,Chennai - Alandur Bus Depot,22.94,48.53,23.83,12.78,13.28,0.78,3.57
10-12-2024,Chennai - Alandur Bus Depot,25.54,54.03,23.72,12.14,13.19,0.53,8.14
11-12-2024,Chennai - Alandur Bus Depot,26.58,56.23,23.77,12.23,12.87,1.23,6.15
12-12-2024,Chennai - Alandur Bus Depot,15.73,33.27,23.73,12.08,12.2,0.59,5.19
13-12-2024,Chennai - Alandur Bus Depot,26.92,56.97,23.66,11.68,12.56,0.72,17.24
14-12-2024,Chennai - Alandur Bus Depot,25.79,54.57,24.07,13.02,13.55,0.59,13.86
15-12-2024,Chennai - Alandur Bus Depot,24.39,51.6,24.16,13.36,12.95,0.88,17.53
16-12-2024,Chennai - Alandur Bus Depot,26.89,56.89,23.97,12.47,12.26,0.87,19.17
17-12-2024,Chennai - Alandur Bus Depot,31.14,65.88,23.86,12.14,12.79,0.64,25.94
18-12-2024,Chennai - Alandur Bus Depot,25.23,53.39,23.91,12.15,12.5,0.57,11.88
19-12-2024,Chennai - Alandur Bus Depot,20.71,43.82,23.96,12.64,12.9,0.95,11.59
20-12-2024,Chennai - Alandur Bus Depot,15.46,32.72,23.87,12.41,12.23,1.22,14.87
21-12-2024,Chennai - Alandur Bus Depot,16.06,33.97,23.99,12.82,,1.38,14.56
22-12-2024,Chennai - Alandur Bus Depot,12.62,26.69,24.13,13.48,,1.31,12.72
23-12-2024,Chennai - Alandur Bus Depot,15,31.74,24.04,12.68,,1.01,16.48
24-12-2024,Chennai - Alandur Bus Depot,11.73,24.81,21.84,27.31,12.22,0.33,19.25
25-12-2024,Chennai - Alandur Bus Depot,15.64,33.1,16.17,67.13,12.29,0.74,13.02
26-12-2024,Chennai - Alandur Bus Depot,13.99,29.6,15.82,67.13,12.34,0.79,12.69
27-12-2024,Chennai - Alandur Bus Depot,13.84,29.28,16.13,67.85,12.23,0.56,12.7
28-12-2024,Chennai - Alandur Bus Depot,18.13,38.35,16.03,67.74,12.21,0.5,13.83
29-12-2024,Chennai - Alandur Bus Depot,20.44,43.24,15.8,67.87,12.38,0.57,15.68
30-12-2024,Chennai - Alandur Bus Depot,21.2,44.86,,,12.44,0.62,12.29
31-12-2024,Chennai - Alandur Bus Depot,24.32,51.45,,,12.54,0.5,13.74
